row_id,source,lat_deg,lon_deg,report_date,status_id,water_source_clean,water_source_category,water_tech_clean,_water_tech_category,facility_type,clean_country_name,clean_country_id,clean_adm1,clean_adm2,clean_adm3,clean_adm4,install_year,installer,rehab_year,rehabilitator,management_clean,status_clean,pay_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality_clean,activity_id,scheme_id,wpdx_id,notes,orig_lnk,photo_lnk,country_id,data_lnk,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,water_point_history,local_population,served_population,rehab_priority,_pop_who_would_gain_access,crucialness,pressure,usage_cap,days_since_report,staleness_score,is_latest,location_id,is_urban,cluster_size,country_name,water_source,water_tech,status,adm1,adm2,adm3,management,pay,subjective_quality,new_georeferenced_column_,lat_lon_deg,public_data_source,converted,count,created_timestamp,updated,is_duplicate,dataset_title
780444,Evidence Action,-1.063175852,34.52803434,2014-03-21T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Suna East,God Jope,,,,,,,Non-Functional,,,,,,,6GCPWGPH+P6F,Jacktone Licher Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,49882.81165,5805.681119,1448.447418,51068.17573,6848.143285,"{""2014-03-21"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1764.0,1034.0,,,0.5861678,3.446666667,300.0,4503,24.18578776,True,131530,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.5280343441 -1.0631758522),"(-1.0631758522°, 34.5280343441°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
270042,USAID/KEA KIWASH,-1.0620663,34.5434757,2021-02-04T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Suna East,God Jope,,2019.0,,,,Other,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96QCSH,,6GCPWGQV+59H,,,https://api.mwater.co/v3/images/e964f7da36ce4f82b065d7bc2b001480,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,48786.10354,6470.770628,582.2951988,50085.00606,8570.973252,"{""2021-02-04"": {""photo_lnk"": ""https://api.mwater.co/v3/images/e964f7da36ce4f82b065d7bc2b001480"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1802.0,340.0,,,0.188679245,1.133333333,300.0,1991,53.38771796,True,405621,False,1,Kenya,Borehole,Piped pumping scheme,Yes- functional and in use,Migori,SUNA EAST,God Jope,Other (please specify),,"No, the water is not treated and safe for drinking",POINT (34.5434757 -1.0620663),"(-1.0620663°, 34.5434757°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
641036,Evidence Action,-1.304053307,34.58219147,2023-07-12T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria East,Nyabasi West,,,,,,,Non-Functional,,,,,10321100,,6GCPMHWJ+8V8,Kwirambo,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,69467.63693,263.6868192,1231.894619,73152.83323,12621.35876,"{""2014-02-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}, ""2023-07-12"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",484.0,175.0,,,0.361570248,0.583333333,300.0,1103,70.63247567,True,128894,False,2,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria East,Masongora,,,,POINT (34.582191467285156 -1.3040533065795898),"(-1.3040533065795898°, 34.582191467285156°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
641031,Evidence Action,-1.285841703,34.55737686,2023-07-12T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria East,Gokeharaka/Getambwega,,,,,,,Non-Functional,,,,,10321096,,6GCPPH74+MX6,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,68903.54228,387.3950948,1716.596242,72072.94184,10049.38983,"{""2023-07-12"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1261.0,345.0,,,0.273592387,1.15,300.0,1103,70.63247567,True,427254,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria East,Masangora,,,,POINT (34.557376861572266 -1.285841703414917),"(-1.285841703414917°, 34.557376861572266°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
641101,Evidence Action,-1.225351691,34.61351013,2023-11-14T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria East,Nyabasi West,,,,,,,Non-Functional,,,,,10321202,,6GCPQJF7+W93,Kejohn Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,60114.30202,6989.01799,558.7922392,63826.40015,3357.920015,"{""2014-09-13"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}, ""2023-11-14"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1737.0,789.0,,,0.454231434,2.63,300.0,978,73.47106706,True,143833,False,2,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria West,Taranganya,,,,POINT (34.61351013183594 -1.2253516912460327),"(-1.2253516912460327°, 34.61351013183594°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
289894,USAID/KEA KIWASH,-1.2627135,34.5971425,2021-02-05T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Kuria East,Nyabasi West,,2020.0,,,,Community Management,"Functional, needs repair",,,,Unacceptable quality,Migori_enumerator-96SUFU,,6GCPPHPW+WV6,,,https://api.mwater.co/v3/images/06f82b1a5ffb4fea8a1d30b6a9915f61,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,64627.11749,4298.580632,1473.307523,68298.49815,7765.488353,"{""2021-02-05"": {""photo_lnk"": ""https://api.mwater.co/v3/images/06f82b1a5ffb4fea8a1d30b6a9915f61"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",1515.0,562.0,,,0.370957096,1.873333333,300.0,1990,53.40454912,True,406376,False,1,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Partially- functional but needs repairs,Migori,KURIA EAST,Gokeharaka/Getambwega,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.5971425 -1.2627135),"(-1.2627135°, 34.5971425°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
641991,Evidence Action,-1.185071707,34.52110672,2023-11-28T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria West,Bukira Centrl/Ikerege,,,,,,,Non-Functional,,,,,10340207,,6GCPRG7C+WCW,Kemachoki Protected Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,61585.09766,7098.593469,2766.839447,63292.81646,7677.632023,"{""2014-08-31"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}, ""2023-11-28"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",942.0,572.0,,,0.607218684,1.906666667,300.0,964,73.79601021,True,140498,False,2,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria West,Kiomakebe,,,,POINT (34.5211067199707 -1.1850717067718506),"(-1.1850717067718506°, 34.5211067199707°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
800076,Evidence Action,-1.337556632,34.68849635,2014-05-09T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria East,Ntimaru West,,,,,,,Non-Functional,,,,,,,6GCPMM6Q+XC2,Kenyamohanga,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,68061.23505,4643.277795,657.7916001,74411.01161,17709.59069,"{""2014-04-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}, ""2014-05-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",4178.0,1060.0,,,0.253709909,3.533333333,300.0,4454,24.56224786,True,132102,False,2,Kenya,Borehole,,,,,,,,,POINT (34.6884963521 -1.3375566321),"(-1.3375566321°, 34.6884963521°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
642234,Evidence Action,-0.904563308,34.49160004,2024-01-19T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Uriri,North Kanyamkago,,,,,,,Non-Functional,,,,,10340471,,6GFP3FWR+5JH,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,39610.07661,19091.81562,749.2310848,40264.49705,4481.543308,"{""2024-01-19"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",2294.0,160.0,,,0.069747167,0.533333333,300.0,912,75.01557465,True,433524,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Uriri,Kamgundho 2,,,,POINT (34.491600036621094 -0.904563307762146),"(-0.904563307762146°, 34.491600036621094°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
641910,Evidence Action,-1.200148344,34.47431183,2023-06-11T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Nyamosense/Komosoko,,,,,,,Non-Functional,,,,,10340107,,6GCPQFXF+WPV,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,65747.8114,4909.440806,172.632783,67165.03512,4475.643236,"{""2023-06-11"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",3614.0,483.0,,,0.133646929,1.61,300.0,1134,69.94564393,True,426380,False,1,Kenya,Borehole,,,Migori,Kuria West,Komosoko,,,,POINT (34.47431182861328 -1.200148344039917),"(-1.200148344039917°, 34.47431182861328°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
800230,Evidence Action,-0.909295405,34.49639681,2014-09-09T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Uriri,North Kanyamkago,,,,,,,Non-Functional,,,,,,,6GFP3FRW+7HJ,Kabala,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,39575.48822,18967.07314,1079.524321,40201.59724,3934.353165,"{""2014-09-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1754.0,186.0,,,0.10604333,0.62,300.0,4331,25.53325824,True,142536,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.4963968094 -0.9092954045),"(-0.9092954045°, 34.4963968094°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
795088,Evidence Action,-1.063578383,34.43627909,2014-08-21T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Suna East,Kakrao,,,,,,,Non-Functional,,,,,,,6GCPWCPP+HG6,Lubale Bore Hole,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,56537.04811,1255.407033,2160.272999,57107.49084,3391.228592,"{""2014-08-21"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",4244.0,1642.0,,,0.386899152,5.473333333,300.0,4350,25.38079527,True,139155,False,1,Kenya,Borehole,,,,,,,,,POINT (34.4362790862 -1.0635783832),"(-1.0635783832°, 34.4362790862°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
175916,USAID/KEA KIWASH,-1.0501583,34.5310333,2021-02-04T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Suna East,God Jope,,2020.0,,,,Other,"Functional, not in use",,,,Acceptable quality,Migori_enumerator-96Q26H,,6GCPWGXJ+WCM,,,https://api.mwater.co/v3/images/b83a46c89eb041609507dd0b1282ad70,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,48526.86925,7272.617332,27.51806663,49668.73047,7398.325041,"{""2021-02-04"": {""photo_lnk"": ""https://api.mwater.co/v3/images/b83a46c89eb041609507dd0b1282ad70"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",2518.0,421.0,,,0.167196187,1.403333333,300.0,1991,53.38771796,True,405603,False,1,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Yes- functional and in use,Migori,SUNA EAST,God Jope,Other (please specify),,"Yes, the water is treated and safe for drinking",POINT (34.5310333 -1.0501583),"(-1.0501583°, 34.5310333°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
640664,Evidence Action,-1.303366661,34.61944199,2023-11-14T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria East,Nyabasi West,,,,,,,Non-Functional,,,,,10320574,,6GCPMJW9+MQF,Kwisamboa Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,67644.11793,3023.084372,169.7070312,72017.83837,11979.7936,"{""2014-09-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}, ""2023-11-14"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",3229.0,1214.0,,,0.375967792,4.046666667,300.0,978,73.47106706,True,142554,False,2,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria East,Tebesi,,,,POINT (34.619441986083984 -1.3033666610717773),"(-1.3033666610717773°, 34.619441986083984°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
800244,Evidence Action,-0.905782555,34.49253482,2014-09-09T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Uriri,North Kanyamkago,,,,,,,Non-Functional,,,,,,,6GFP3FVV+M2M,Karao,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,39624.47438,19040.54555,825.5228013,40272.47043,4368.30196,"{""2014-09-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",2164.0,137.0,,,0.063308688,0.456666667,300.0,4331,25.53325824,True,142540,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.4925348224 -0.9057825553),"(-0.9057825553°, 34.4925348224°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
642346,Evidence Action,-0.978808343,34.54127502,2023-04-12T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Uriri,South Kanyamkago,,,,,,,Non-Functional,,,,,10340596,,6GFP2GCR+FGC,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,41700.19889,15171.20991,244.1479073,42498.72571,7903.562751,"{""2023-04-12"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1926.0,397.0,,,0.206126687,1.323333333,300.0,1194,68.63520761,True,425442,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Uriri,Got Uriri,,,,POINT (34.54127502441406 -0.9788083434104919),"(-0.9788083434104919°, 34.54127502441406°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
640365,Evidence Action,-1.006011724,34.39484406,2023-12-16T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Suna East,Kakrao,,,,,,,Non-Functional,,,,,10320203,,6GCPX9VV+HWX,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,55136.33383,4023.130418,482.5921685,55754.6932,10424.41794,"{""2023-12-16"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",957.0,934.0,,,0.975966562,3.113333333,300.0,946,74.21590686,True,432436,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Suna West,Nyarongi,,,,POINT (34.39484405517578 -1.006011724472046),"(-1.006011724472046°, 34.39484405517578°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
103564,USAID/KEA KIWASH,-0.9973867,34.5502183,2021-02-02T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Uriri,East Kanyamkago,,2018.0,,,,Community Management,"Functional, needs repair",,,,Unacceptable quality,Migori_enumerator-96L4T2,,6GFP2H32+23W,,,https://api.mwater.co/v3/images/bc0b8a22c614445db73f0e7c804136b5,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,42612.82399,13485.84077,19.75952998,43608.62435,12049.46151,"{""2021-02-02"": {""photo_lnk"": ""https://api.mwater.co/v3/images/bc0b8a22c614445db73f0e7c804136b5"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",1076.0,755.0,,,0.701672862,2.516666667,300.0,1993,53.35407154,True,404075,False,1,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Partially- functional but needs repairs,Migori,URIRI,East Kanyamkago,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.5502183 -0.9973867),"(-0.9973867°, 34.5502183°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
642198,Evidence Action,-0.902021646,34.48590469,2024-01-17T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Uriri,North Kanyamkago,,,,,,,Non-Functional,,,,,10340432,,6GFP3FXP+59R,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,39893.89509,18959.27647,872.5835371,40571.84285,5141.90611,"{""2024-01-17"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",3041.0,303.0,,,0.099638277,1.01,300.0,914,74.96829775,True,433151,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Uriri,Kamgundho 2,,,,POINT (34.485904693603516 -0.9020216464996338),"(-0.9020216464996338°, 34.485904693603516°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
641895,Evidence Action,-1.216306686,34.46585846,2023-01-12T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Nyamosense/Komosoko,,,,,,,Non-Functional,,,,,10340086,,6GCPQFM8+F8H,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,67758.85425,3292.886571,1635.763045,69183.77395,3043.609484,"{""2023-01-12"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",2475.0,671.0,,,0.271111111,2.236666667,300.0,1284,66.71544239,True,424387,False,1,Kenya,Borehole,,,Migori,Kuria West,Isibania,,,,POINT (34.465858459472656 -1.2163066864013672),"(-1.2163066864013672°, 34.465858459472656°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
640600,Evidence Action,-1.155208349,34.39285278,2023-11-20T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Nyamosense/Komosoko,,,,,,,Non-Functional,,,,,10320491,,6GCPR9VV+W49,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,67253.96049,4913.014515,914.9953477,68023.45139,13452.70154,"{""2023-11-20"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",750.0,403.0,,,0.537333333,1.343333333,300.0,972,73.61015284,True,430365,False,1,Kenya,Borehole,,,Migori,Kuria West,Nyamaraga,,,,POINT (34.392852783203125 -1.1552083492279053),"(-1.1552083492279053°, 34.392852783203125°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
101221,USAID/KEA KIWASH,-1.18984,34.6152783,2021-02-03T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Kuria West,Bukira East,,,,,,Other,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96MQDA,,6GCPRJ68+346,,,https://api.mwater.co/v3/images/8bbddb93ff414eddb88bad88ce28152a,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,56510.52162,3308.444143,98.87912868,59997.81808,584.4379606,"{""2021-02-03"": {""photo_lnk"": ""https://api.mwater.co/v3/images/8bbddb93ff414eddb88bad88ce28152a"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",5706.0,822.0,,,0.144058885,2.74,300.0,1992,53.3708921,True,404620,False,1,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Yes- functional and in use,Migori,KURIA WEST,Igena,Other (please specify),,"No, the water is not treated and safe for drinking",POINT (34.6152783 -1.18984),"(-1.18984°, 34.6152783°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
103431,USAID/KEA KIWASH,-1.2798792,34.6209624,2021-01-29T00:00:00.000,Yes,Borehole/Tubewell,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Kuria East,Nyabasi West,,2019.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-968CYG,,6GCPPJCC+29W,,,https://api.mwater.co/v3/images/fefb002f9b334cddb604ae36054ca3f8,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,65208.85758,4409.909022,1112.197568,69452.44929,9392.963563,"{""2021-01-29"": {""photo_lnk"": ""https://api.mwater.co/v3/images/fefb002f9b334cddb604ae36054ca3f8"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell"", ""water_tech_clean"": ""Public Tapstand""}}",1580.0,462.0,,,0.292405063,1.54,300.0,1997,53.2868423,True,402914,False,1,Kenya,Borehole,"KIOSK, public tap",Yes- functional and in use,Migori,KURIA EAST,Nyabasi West,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.6209624 -1.2798792),"(-1.2798792°, 34.6209624°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
